,time,distance,dh_fit_dx,gt,spot,w_surface_window_final,h_mean,dh_fit_dy,n_fit_photons,pflags,cycle,h_sigma,rgt,rms_misfit,delta_time,segment_id,doy,decyear,dowy,x,y,geometry
2724,2019-07-11T10:32:34.493000,5393624.770994043,0.032745910793054334,30,3,3.0,564.144451331706,0.0,57,0,4,0.030885055757104454,204,0.23023282673438883,48076354.492871836,268978,192,2019.5244912003106,284,708890.3768230897,5370129.135431241,POINT (708890.3768230897 5370129.135431241)
2726,2019-07-11T10:32:34.493999,5393504.5517794145,0.020988076150503243,10,5,3.0,858.2527543760133,0.0,43,0,4,0.04979702855706942,204,0.3240121201469756,48076354.49365216,268972,192,2019.5244912003425,284,705714.7171954326,5369587.138925344,POINT (705714.7171954326 5369587.138925344)
2731,2019-07-11T10:32:34.495998,5393644.807529127,0.045449433267481965,30,3,3.0,564.8818159683863,0.0,63,0,4,0.030247459194222504,204,0.2375308184906317,48076354.49569613,268979,192,2019.524491200406,284,708887.8478403569,5370149.012660117,POINT (708887.8478403569 5370149.012660117)
2732,2019-07-11T10:32:34.495998,5393524.588315677,0.015588970942018054,10,5,3.0,858.6283384885891,0.0,36,0,4,0.062480229064040285,204,0.37186608284227873,48076354.49647607,268973,192,2019.524491200406,284,705712.1599657291,5369607.013245013,POINT (705712.1599657291 5369607.013245013)
2737,2019-07-11T10:32:34.499001,5393664.844064015,0.03321006711919372,30,3,3.0,565.6576920210935,0.0,58,0,4,0.03811690923017254,204,0.28133607105330355,48076354.49852474,268980,192,2019.524491200501,284,708885.2963538347,5370168.887101346,POINT (708885.2963538347 5370168.887101346)
2738,2019-07-11T10:32:34.499001,5393544.624851742,0.1419948753701128,10,5,3.6721547627699422,860.2719618677266,0.0,33,0,4,0.08939181533736497,204,0.5131077261670712,48076354.499302514,268974,192,2019.524491200501,284,705709.6543824975,5369626.894404124,POINT (705709.6543824975 5369626.894404124)
2742,2019-07-11T10:32:34.500999,5393684.880598707,-0.011471214377783534,30,3,3.0,565.8194534020014,0.0,53,0,4,0.03434386100075699,204,0.24869673426054287,48076354.50135648,268981,192,2019.5244912005644,284,708882.7164902713,5370188.757492992,POINT (708882.7164902713 5370188.757492992)
2743,2019-07-11T10:32:34.501999,5393564.661387613,0.17625727673832348,10,5,4.535978456096367,863.4661335062842,0.0,27,0,4,0.07564208990462311,204,0.36731105415557685,48076354.50213212,268975,192,2019.524491200596,284,705707.2042413463,5369646.782841774,POINT (705707.2042413463 5369646.782841774)
2747,2019-07-11T10:32:34.504002,5393704.917133203,-0.02780015717079065,30,3,3.0,565.3641305537137,0.0,80,0,4,0.024057136534678624,204,0.21425537183707027,48076354.504188105,268982,192,2019.5244912006597,284,708880.1212500972,5370208.626149102,POINT (708880.1212500972 5370208.626149102)
2748,2019-07-11T10:32:34.505001,5393584.697923286,0.14423544358389817,10,5,3.7285034520271116,866.4500890483939,0.0,43,4,4,0.1161466296462054,204,0.7080219645874939,48076354.50488773,268976,192,2019.5244912006913,284,705704.8285979981,5369666.174459398,POINT (705704.8285979981 5369666.174459398)
2752,2019-07-11T10:32:34.507000,5393724.953667501,-0.027212340572952964,30,3,3.0,564.7526633426638,0.0,58,0,4,0.046705443360920966,204,0.23195447130513983,48076354.50701895,268983,192,2019.5244912007547,284,708877.5192200152,5370228.4937780555,POINT (708877.5192200152 5370228.493778056)
2753,2019-07-11T10:32:34.507999,5393604.734458762,0.25856422872306517,10,5,6.621690801005943,870.5774555704473,0.0,52,4,4,0.11218632928542553,204,0.7966209894562347,48076354.507680036,268977,192,2019.5244912007863,284,705702.4115533426,5369685.805717645,POINT (705702.4115533426 5369685.805717645)
2758,2019-07-11T10:32:34.509998,5393744.990201605,-0.09797719112038639,30,3,3.0,563.0674223090988,0.0,44,4,4,0.08539913906543972,204,0.4078136104776545,48076354.509843335,268984,192,2019.5244912008498,284,708874.9203980739,5370248.36205973,POINT (708874.9203980739 5370248.36205973)
2759,2019-07-11T10:32:34.511002,5393624.770994043,0.2599261000546429,10,5,6.656270856703929,875.8732991406622,0.0,42,0,4,0.06919620226672299,204,0.44062950805610446,48076354.5106186,268978,192,2019.5244912008816,284,705699.8480145478,5369706.44760618,POINT (705699.8480145478 5369706.44760618)
2764,2019-07-11T10:32:34.513000,5393765.026735511,-0.1491982388598141,30,3,3.853396604953664,559.85661870231,0.0,50,0,4,0.07642966148758625,204,0.4382605036642876,48076354.51265735,268985,192,2019.524491200945,284,708872.3368853268,5370268.2322416315,POINT (708872.3368853268 5370268.232241631)
2765,2019-07-11T10:32:34.513000,5393644.807529127,0.25982863053449057,10,5,6.653795901139679,881.000734207057,0.0,57,0,4,0.05379183506400382,204,0.3985493072741302,48076354.513448186,268979,192,2019.524491200945,284,705697.3389242972,5369726.328246917,POINT (705697.3389242972 5369726.328246917)
2769,2019-07-11T10:32:34.514999,5393785.063269221,0.019631910496785032,30,3,3.0,557.82011989551,0.0,32,4,4,0.13205469705217812,204,0.7464743561783477,48076354.51547477,268986,192,2019.5244912010082,284,708869.7480014445,5370288.101248757,POINT (708869.7480014445 5370288.101248757)
2770,2019-07-11T10:32:34.515999,5393664.844064015,0.2515375724963165,10,5,6.443298184008578,886.071072648609,0.0,64,0,4,0.047697871423959225,204,0.38142448342731433,48076354.51627718,268980,192,2019.52449120104,284,705694.7987314427,5369746.204852257,POINT (705694.7987314427 5369746.204852257)
2775,2019-07-11T10:32:34.518002,5393805.099802735,0.16335722755340054,30,3,4.210264459293307,560.2976099342786,0.0,23,0,4,0.06895596051789253,204,0.2403887208698087,48076354.518303715,268987,192,2019.5244912011035,284,708867.1432685235,5370307.968330611,POINT (708867.1432685235 5370307.968330611)
2776,2019-07-11T10:32:34.519001,5393684.880598707,0.1888784042892706,10,5,4.85507242608641,890.3968874702385,0.0,74,0,4,0.03474928954062008,204,0.2936432012233559,48076354.519102395,268981,192,2019.5244912011353,284,705692.1824799102,5369766.0713803945,POINT (705692.1824799102 5369766.071380395)
2781,2019-07-11T10:32:34.521000,5393825.136336054,0.12444356138213086,30,3,3.2317065902290376,563.0469263012043,0.0,41,4,4,0.1081751610183533,204,0.692391631199083,48076354.52098478,268988,192,2019.5244912011985,284,708864.6928240205,5370326.848784807,POINT (708864.6928240205 5370326.848784807)
2782,2019-07-11T10:32:34.521999,5393704.917133203,0.19795944233322382,10,5,5.084878018808117,894.2324620127063,0.0,86,0,4,0.027173207239443983,204,0.2518435469654322,48076354.5219251,268982,192,2019.5244912012304,284,705689.4772339492,5369785.926062271,POINT (705689.4772339492 5369785.926062271)
2786,2019-07-11T10:32:34.525002,5393724.953667501,0.22796674673059902,10,5,5.84523417959395,898.5206170003753,0.0,81,0,4,0.03354981660815585,204,0.30139337921513126,48076354.524750866,268983,192,2019.5244912013256,284,705686.741287413,5369805.776603695,POINT (705686.7412874131 5369805.776603695)
2790,2019-07-11T10:32:34.527000,5393865.2094021,0.028692654310284116,30,3,3.0,566.7089353168724,0.0,50,0,4,0.03778744631542275,204,0.267195229550516,48076354.52669242,268990,192,2019.5244912013889,284,708859.5144601399,5370367.191173503,POINT (708859.5144601399 5370367.191173503)
2791,2019-07-11T10:32:34.528000,5393744.990201605,0.23092070514383334,10,5,5.920151931317348,903.1207739496241,0.0,50,0,4,0.05218824715578846,204,0.2672111881336803,48076354.527579814,268984,192,2019.5244912014207,284,705684.0004588182,5369825.626546231,POINT (705684.0004588182 5369825.626546231)
2795,2019-07-11T10:32:34.529999,5393885.245934828,0.02548118929426224,30,3,3.0,567.2340716531902,0.0,74,0,4,0.037335145300047064,204,0.2691453554659666,48076354.52952856,268991,192,2019.524491201484,284,708856.9558503694,5370387.28845128,POINT (708856.9558503694 5370387.28845128)
2796,2019-07-11T10:32:34.529999,5393765.026735511,0.14676852605601942,10,5,3.7922369864856775,906.5508142061693,0.0,50,4,4,0.15297533708474145,204,0.7262534023532989,48076354.530028604,268985,192,2019.524491201484,284,705681.6400179914,5369842.805079355,POINT (705681.6400179914 5369842.805079355)
2799,2019-07-11T10:32:34.532001,5393905.282467361,-0.034543164876776,30,3,3.0,566.9413662754563,0.0,39,0,4,0.06214236545976933,204,0.3483560787869391,48076354.532356165,268992,192,2019.5244912015476,284,708854.4127272258,5370407.343861725,POINT (708854.4127272258 5370407.343861725)
2800,2019-07-11T10:32:34.533001,5393785.063269221,0.22670160317639843,10,5,5.813151067466833,911.6517560023209,0.0,129,4,4,0.09625541417526318,204,0.9921133694220805,48076354.533101656,268986,192,2019.5244912015792,284,705678.7303563883,5369864.31252883,POINT (705678.7303563883 5369864.31252883)
2804,2019-07-11T10:32:34.535000,5393925.3189996965,-0.0984961330115266,30,3,3.0,565.5184438865012,0.0,28,0,4,0.04556797319777512,204,0.24092462534420772,48076354.53515607,268993,192,2019.5244912016426,284,708851.9029127792,5370427.223758306,POINT (708851.9029127792 5370427.223758306)
2805,2019-07-11T10:32:34.535999,5393805.099802735,0.24066147814684602,10,5,6.1672660906949055,916.5386244795129,0.0,134,4,4,0.08437757726216213,204,0.8346632004561405,48076354.53603016,268987,192,2019.5244912016742,284,705675.99488534,5369884.7916118195,POINT (705675.99488534 5369884.79161182)
2810,2019-07-11T10:32:34.537998,5393945.355531836,-0.016113888043494118,30,3,3.6792518577923987,564.4088519286416,0.0,26,0,4,0.09062279611125156,204,0.46048780564548086,48076354.537961036,268994,192,2019.5244912017376,284,708849.3875683501,5370447.10316801,POINT (708849.3875683501 5370447.10316801)
2811,2019-07-11T10:32:34.539001,5393825.136336054,0.2040030038144065,10,5,5.237902908514048,921.0489829979638,0.0,85,0,4,0.03568999005420455,204,0.32904000775812453,48076354.53893275,268988,192,2019.5244912017695,284,705673.3630267213,5369905.069680907,POINT (705673.3630267213 5369905.069680907)
2816,2019-07-11T10:32:34.541000,5393965.39206378,0.06692586987076421,30,3,3.0,564.6372057065512,0.0,32,0,4,0.05251103101548051,204,0.2701436788764633,48076354.540775105,268995,192,2019.524491201833,284,708846.8564594534,5370466.979982545,POINT (708846.8564594534 5370466.979982545)
2817,2019-07-11T10:32:34.542000,5393845.172869175,0.19810964035023115,10,5,5.0886802859274525,925.1059831201356,0.0,95,0,4,0.030113871309335554,204,0.29285329269342447,48076354.5417821,268989,192,2019.5244912018645,284,705670.8797828016,5369924.953733073,POINT (705670.8797828016 5369924.953733073)
2821,2019-07-11T10:32:34.543999,5393985.428595526,0.041319670004064335,30,3,3.0,565.6775198074711,0.0,59,0,4,0.032791247800179044,204,0.25182520645323403,48076354.54359869,268996,192,2019.524491201928,284,708844.3123109571,5370486.855151239,POINT (708844.3123109571 5370486.855151239)
2822,2019-07-11T10:32:34.544998,5393865.2094021,0.17097808123759628,10,5,4.402625591922118,928.7914663988589,0.0,93,0,4,0.03224149451854767,204,0.3062480611077169,48076354.544633135,268990,192,2019.5244912019596,284,705668.4563330887,5369944.845783373,POINT (705668.4563330887 5369944.845783373)
2827,2019-07-11T10:32:34.546001,5394005.465127078,0.045506610240898304,30,3,3.0,566.5381182889016,0.0,39,0,4,0.09041892195161937,204,0.24235932871444693,48076354.54642406,268997,192,2019.5244912019914,284,708841.7696650407,5370506.731397919,POINT (708841.7696650407 5370506.731397919)
2828,2019-07-11T10:32:34.547001,5393885.245934828,0.1409252756938466,10,5,3.645263721957137,931.9063545336794,0.0,56,0,4,0.04252388875907193,204,0.2369991380607389,48076354.54748248,268991,192,2019.5244912020232,284,705666.0567393496,5369964.740881159,POINT (705666.0567393496 5369964.740881159)
2832,2019-07-11T10:32:34.549999,5393905.282467361,0.09959982388539723,10,5,3.0,934.0471294462351,0.0,126,4,4,0.0247759908669609,204,0.2767632621950592,48076354.550305314,268992,192,2019.5244912021183,284,705663.6915118167,5369984.486295109,POINT (705663.6915118167 5369984.486295109)
2835,2019-07-11T10:32:34.551998,5394045.53818959,-0.006070897405857867,30,3,3.0,567.1066203911759,0.0,82,0,4,0.035872186578607336,204,0.30806919756474876,48076354.55201719,268999,192,2019.5244912021815,284,708836.7587738697,5370546.030281157,POINT (708836.7587738697 5370546.030281157)
2836,2019-07-11T10:32:34.553001,5393925.3189996965,0.09249353217368939,10,5,3.0,935.9180101380953,0.0,144,4,4,0.029576110559975784,204,0.2943536204727212,48076354.55315285,268993,192,2019.5244912022133,284,705661.2982869567,5370004.425028705,POINT (705661.2982869567 5370004.425028705)
2840,2019-07-11T10:32:34.555000,5394065.574720553,-0.02604788218978149,30,3,3.0,566.6542304659589,0.0,87,0,4,0.03139679662811899,204,0.2560155136992852,48076354.55488936,269000,192,2019.5244912022767,284,708834.1942741912,5370566.215292532,POINT (708834.1942741912 5370566.215292532)
2841,2019-07-11T10:32:34.556000,5393945.355531836,0.0449453210205224,10,5,3.0,937.2784438392687,0.0,76,0,4,0.035168784824262965,204,0.30640959912881793,48076354.55600617,268994,192,2019.5244912023086,284,705658.8860569079,5370024.4301436795,POINT (705658.8860569079 5370024.430143679)
2845,2019-07-11T10:32:34.557999,5394085.61125132,-0.0016083262559181133,30,3,3.0,566.312904709535,0.0,56,0,4,0.03282395084101039,204,0.2453525135062244,48076354.55774035,269001,192,2019.5244912023718,284,708831.6531998956,5370586.240159057,POINT (708831.6531998956 5370586.240159057)
2846,2019-07-11T10:32:34.558998,5393965.39206378,-0.018734949453144356,10,5,3.0,937.4661126410662,0.0,81,0,4,0.0424255611196466,204,0.3772865259758933,48076354.55883359,268995,192,2019.5244912024036,284,705656.4444462194,5370044.319723668,POINT (705656.4444462194 5370044.319723668)
2849,2019-07-11T10:32:34.561001,5394105.647781889,0.01458113106963388,30,3,3.0,566.4361606379822,0.0,78,0,4,0.030924713943463442,204,0.2650654513569508,48076354.56057306,269002,192,2019.524491202467,284,708829.1397248644,5370606.1194991,POINT (708829.1397248644 5370606.1194991)
2850,2019-07-11T10:32:34.562000,5393985.428595526,-0.125512997434428,10,5,3.258488526072776,935.8396413540987,0.0,56,0,4,0.06270668696968636,204,0.4290295305425213,48076354.56164686,268996,192,2019.5244912024987,284,705653.9444626146,5370064.201609973,POINT (705653.9444626146 5370064.201609973)
2853,2019-07-11T10:32:34.563000,5394125.684312263,0.026429033598492913,30,3,3.0,566.8588907463209,0.0,82,0,4,0.028762697000190726,204,0.25886159303262035,48076354.56340671,269003,192,2019.5244912025305,284,708826.6323682929,5370625.9998109415,POINT (708826.6323682929 5370625.999810942)
2854,2019-07-11T10:32:34.563999,5394005.465127078,-0.1951651198037201,10,5,5.014147375514643,932.4372175112723,0.0,24,0,4,0.10883788359653183,204,0.3812379504839896,48076354.56445007,268997,192,2019.524491202562,284,705651.4081058207,5370084.07842287,POINT (705651.4081058207 5370084.07842287)
2857,2019-07-11T10:32:34.566002,5394145.72084244,-0.0031104065957976434,30,3,3.0,567.1539622086747,0.0,62,0,4,0.02736472108803525,204,0.21542619820715717,48076354.566238485,269004,192,2019.5244912026255,284,708824.120486936,5370645.87934537,POINT (708824.1204869359 5370645.87934537)
2858,2019-07-11T10:32:34.567001,5394025.501658432,-0.2485101864376955,10,5,6.366452589905759,927.6556446927747,0.0,49,0,4,0.06710326639661644,204,0.4655405296410096,48076354.567247644,268998,192,2019.5244912026574,284,705648.83693269,5370103.950980021,POINT (705648.83693269 5370103.950980021)
2861,2019-07-11T10:32:34.569000,5394165.75737242,-0.026951020714026885,30,3,3.0,566.8191988085509,0.0,70,0,4,0.02307550030471733,204,0.1917569492951032,48076354.56906554,269005,192,2019.5244912027208,284,708821.6026346673,5370665.758025851,POINT (708821.6026346673 5370665.758025851)
2862,2019-07-11T10:32:34.570000,5394045.53818959,-0.16811358327045323,10,5,6.951485545535995,924.1546733913234,0.0,57,0,4,0.1680620001395714,204,1.0463143003748478,48076354.57005102,268999,192,2019.5244912027524,284,705646.2506945744,5370123.821408023,POINT (705646.2506945744 5370123.821408023)
2866,2019-07-11T10:32:34.571999,5394185.793902204,-0.004060249282306083,30,3,3.0,566.5049430539358,0.0,70,0,4,0.028127023163957012,204,0.22906245234375094,48076354.57189021,269006,192,2019.5244912028159,284,708819.072392177,5370685.635256861,POINT (708819.072392177 5370685.635256861)
2868,2019-07-11T10:32:34.573002,5394065.574720553,0.006762381805692996,10,5,3.0,923.5106771203367,0.0,16,0,4,0.15255632336843739,204,0.32570293388084,48076354.57286689,269000,192,2019.5244912028477,284,705643.6523864768,5370143.690378196,POINT (705643.6523864768 5370143.690378196)
2871,2019-07-11T10:32:34.575001,5394205.830431793,0.012647527872894138,30,3,3.0,566.6142775701356,0.0,30,0,4,0.08536396288944763,204,0.217831764228655,48076354.57471434,269007,192,2019.524491202911,284,708816.5283005608,5370705.511046715,POINT (708816.5283005608 5370705.511046715)
2873,2019-07-11T10:32:34.576000,5394085.61125132,0.31361451773904214,10,5,8.020521005549893,928.3730127028336,0.0,59,0,4,0.07420330163997305,204,0.5387274119009604,48076354.57570726,269001,192,2019.5244912029427,284,705641.0446885726,5370163.557765731,POINT (705641.0446885726 5370163.557765731)
2877,2019-07-11T10:32:34.577000,5394225.866961184,-0.015273041656898911,30,3,3.0,565.8791771763193,0.0,44,0,4,0.03946412456602278,204,0.21201319194819798,48076354.57748191,269008,192,2019.5244912029743,284,708814.0169420728,5370725.035905418,POINT (708814.0169420728 5370725.035905418)
2879,2019-07-11T10:32:34.578999,5394105.647781889,0.31669537464737463,10,5,8.098856348598888,934.6816151830213,0.0,60,0,4,0.12018492928407568,204,0.5143921567094842,48076354.57855372,269002,192,2019.5244912030378,284,705638.434311087,5370183.425236123,POINT (705638.434311087 5370183.425236123)
2882,2019-07-11T10:32:34.580002,5394245.903490379,-0.01474261371101604,30,3,3.0,565.5769904609053,0.0,64,0,4,0.030411890732262713,204,0.2135003962368124,48076354.58031122,269009,192,2019.5244912030696,284,708811.4125594171,5370745.014658047,POINT (708811.4125594171 5370745.014658047)
2883,2019-07-11T10:32:34.581001,5394125.684312263,0.10926100189788457,10,5,3.0,937.2816354068049,0.0,53,4,4,0.08786840752282102,204,0.6256985066564946,48076354.581283525,269003,192,2019.5244912031012,284,705635.9541143975,5370202.473731414,POINT (705635.9541143975 5370202.473731414)
2887,2019-07-11T10:32:34.583000,5394265.940019379,-0.10312415457393498,30,3,3.0,564.2246483752365,0.0,37,0,4,0.07008799533632526,204,0.42227645312895645,48076354.5831517,269010,192,2019.5244912031646,284,708808.7811512022,5370765.121353214,POINT (708808.7811512022 5370765.121353214)
2888,2019-07-11T10:32:34.584000,5394145.72084244,0.060550342193239404,10,5,4.149553976551271,938.3116868946879,0.0,66,4,4,0.1280304695355427,204,0.7688539204228644,48076354.584171265,269004,192,2019.5244912031962,284,705633.3274522874,5370222.674461274,POINT (705633.3274522874 5370222.674461274)
2893,2019-07-11T10:32:34.585999,5394285.976548182,-0.15976459601946313,30,3,4.11964551005774,561.7148347716491,0.0,27,0,4,0.0682217830380841,204,0.3544375754307374,48076354.58595279,269011,192,2019.5244912032597,284,708806.1848578744,5370784.98992967,POINT (708806.1848578744 5370784.98992967)
2894,2019-07-11T10:32:34.587002,5394165.75737242,-0.0937540270570345,10,5,3.0,937.4815329341163,0.0,25,0,4,0.07087901800904593,204,0.3475589295615141,48076354.58707426,269005,192,2019.5244912032915,284,705630.684824739,5370243.037563385,POINT (705630.684824739 5370243.037563385)
2898,2019-07-11T10:32:34.589001,5394306.013076789,-0.1332086497935654,30,3,3.4514367933027774,558.7640090329863,0.0,24,0,4,0.05705765709907724,204,0.2781612599309531,48076354.58875177,269012,192,2019.524491203355,284,708803.5938248183,5370804.858790045,POINT (708803.5938248183 5370804.858790045)
2899,2019-07-11T10:32:34.590000,5394185.793902204,-0.21410959155209142,10,5,5.49394055855849,934.4500359175407,0.0,29,0,4,0.06026748074484631,204,0.3233909982098323,48076354.5898961,269006,192,2019.5244912033866,284,705628.1128600332,5370262.909948653,POINT (705628.1128600332 5370262.909948653)
2903,2019-07-11T10:32:34.591999,5394326.049605198,-0.10811880550808217,30,3,3.0,556.3945704473136,0.0,44,0,4,0.03582964720216845,204,0.22397875434348627,48076354.591553815,269013,192,2019.52449120345,284,708801.0090092842,5370824.728526456,POINT (708801.0090092842 5370824.728526456)
2904,2019-07-11T10:32:34.592999,5394205.830431793,-0.23688103917666847,10,5,6.07134758359175,929.8368960750253,0.0,27,0,4,0.06850889692052413,204,0.31453355980549275,48076354.59270729,269007,192,2019.5244912034816,284,705625.548628792,5370282.783284606,POINT (705625.5486287921 5370282.783284606)
2908,2019-07-11T10:32:34.594002,5394346.086133412,-0.09025941575534357,30,3,3.0,554.363465829505,0.0,45,0,4,0.03810563229516657,204,0.23194223754837034,48076354.59435841,269014,192,2019.5244912035134,284,708798.4338384956,5370844.599857241,POINT (708798.4338384956 5370844.599857241)
2909,2019-07-11T10:32:34.596001,5394225.866961184,-0.36749576584627075,10,5,9.391077088618268,923.9341685380678,0.0,17,0,4,0.14670687176599304,204,0.5940735814347955,48076354.59550955,269008,192,2019.5244912035769,284,705622.9899266752,5370302.657240084,POINT (705622.9899266752 5370302.657240084)
2912,2019-07-11T10:32:34.597000,5394366.12266143,-0.07029144942769694,30,3,3.0,552.8248680025561,0.0,28,0,4,0.0521432810798993,204,0.2617572773770108,48076354.59716627,269015,192,2019.5244912036085,284,708795.8694786293,5370864.4722291315,POINT (708795.8694786293 5370864.472229131)
2913,2019-07-11T10:32:34.598000,5394245.903490379,-0.36259690664198274,10,5,9.26642492784986,916.6590514401477,0.0,22,0,4,0.11722056708276761,204,0.5470879792603056,48076354.598299846,269009,192,2019.5244912036403,284,705620.437423195,5370322.532030434,POINT (705620.437423195 5370322.532030434)
2915,2019-07-11T10:32:34.599998,5394386.159189251,-0.1461701678957752,30,3,3.7771793806252045,550.3700571551935,0.0,17,0,4,0.1118099652524108,204,0.24938647025146302,48076354.59997471,269016,192,2019.5244912037037,284,708793.3426195495,5370884.349602006,POINT (708793.3426195495 5370884.349602006)
2916,2019-07-11T10:32:34.601002,5394265.940019379,-0.38090725268293024,10,5,9.732369515393833,909.1599505834328,0.0,21,0,4,0.13899004179891747,204,0.6251233309130358,48076354.60107844,269010,192,2019.5244912037356,284,705617.8897019249,5370342.407471641,POINT (705617.8897019249 5370342.407471641)
2918,2019-07-11T10:32:34.603001,5394406.195716877,-0.07052960018838217,30,3,4.282551631523557,548.3785941139259,0.0,10,0,4,0.14737067576847274,204,0.44142557458759235,48076354.60278949,269017,192,2019.5244912037988,284,708790.8473859272,5370904.231969537,POINT (708790.8473859272 5370904.231969537)
2919,2019-07-11T10:32:34.604000,5394285.976548182,-0.3518304452289005,10,5,8.99249701385598,901.7739812600715,0.0,14,0,4,0.2309933453389979,204,0.8633163096028468,48076354.60385114,269011,192,2019.5244912038306,284,705615.3467002787,5370362.283676562,POINT (705615.3467002787 5370362.283676562)
2922,2019-07-11T10:32:34.605999,5394426.232244305,0.004393314360106038,30,3,3.0,548.3828026334015,0.0,24,0,4,0.07643877592062027,204,0.37059191046003065,48076354.60561309,269018,192,2019.5244912038938,284,708788.3506668012,5370924.113558106,POINT (708788.3506668012 5370924.113558106)
2923,2019-07-11T10:32:34.606998,5394306.013076789,-0.2773772499756735,10,5,7.099510596691003,894.8858489426794,0.0,18,0,4,0.12491791976128588,204,0.45751976239625675,48076354.60662176,269012,192,2019.5244912039257,284,705612.8086211695,5370382.160295905,POINT (705612.8086211695 5370382.160295905)
2925,2019-07-11T10:32:34.608002,5394446.2687715385,0.0369631689422385,30,3,3.0,548.8556493268683,0.0,23,0,4,0.06160204209068171,204,0.28708756480818726,48076354.6084392,269019,192,2019.5244912039575,284,708785.8576765674,5370943.995832533,POINT (708785.8576765674 5370943.995832533)
2926,2019-07-11T10:32:34.609001,5394326.049605198,-0.27571150333870786,10,5,7.057192902357858,889.2581370984205,0.0,18,0,4,0.08830481291009729,204,0.34034961639372907,48076354.609393306,269013,192,2019.524491203989,284,705610.2771192067,5370402.0379411215,POINT (705610.2771192067 5370402.037941121)
2929,2019-07-11T10:32:34.611000,5394466.305298574,-0.005863533949157507,30,3,3.0,549.4719643433774,0.0,35,0,4,0.08385688853486213,204,0.3440118858219239,48076354.611266226,269020,192,2019.5244912040525,284,708783.3700792247,5370963.878241852,POINT (708783.3700792247 5370963.878241852)
2930,2019-07-11T10:32:34.612000,5394346.086133412,-0.2441044165949826,10,5,6.254634340031265,884.024685193604,0.0,19,0,4,0.10991152168422601,204,0.38398960150755024,48076354.61216516,269014,192,2019.5244912040841,284,705607.7488051832,5370421.915985437,POINT (705607.7488051832 5370421.915985437)
2934,2019-07-11T10:32:34.613998,5394486.3418254135,-0.0019354477084183586,30,3,3.0,549.4085131282031,0.0,50,0,4,0.04799883538978994,204,0.33112714428505435,48076354.61409015,269021,192,2019.5244912041476,284,708780.8864360299,5370983.761629875,POINT (708780.8864360299 5370983.761629875)
2935,2019-07-11T10:32:34.615002,5394366.12266143,-0.28626351841555486,10,5,7.325294119682246,878.7741954587968,0.0,33,0,4,0.07466956133036115,204,0.4128256764176665,48076354.6149367,269015,192,2019.5244912041794,284,705605.2233733305,5370441.79442392,POINT (705605.2233733305 5370441.79442392)
2938,2019-07-11T10:32:34.618000,5394386.159189251,-0.1903693903690593,10,5,4.892792065329083,874.0697961674616,0.0,35,0,4,0.07761973717588928,204,0.45811134518637603,48076354.617711775,269016,192,2019.5244912042745,284,705602.7003104456,5370461.673125858,POINT (705602.7003104456 5370461.673125858)
2941,2019-07-11T10:32:34.619999,5394406.195716877,-0.28101899724870405,10,5,7.192034399522878,869.5286027843368,0.0,31,0,4,0.10145815021774383,204,0.5646771391025177,48076354.620489955,269017,192,2019.524491204338,284,705600.177154189,5370481.551903922,POINT (705600.177154189 5370481.551903922)
2944,2019-07-11T10:32:34.623001,5394426.232244305,-0.37481358596836145,10,5,9.577293094003139,863.0384487264289,0.0,29,0,4,0.11331413679075389,204,0.577908020652597,48076354.62326389,269018,192,2019.5244912044332,284,705597.6520717685,5370501.430216188,POINT (705597.6520717685 5370501.430216188)
2947,2019-07-11T10:32:34.625000,5394566.487930811,-0.0867718248863727,30,3,3.0,546.4352667520398,0.0,15,0,4,0.07466416667096261,204,0.2581969498099557,48076354.62535864,269025,192,2019.5244912044964,284,708770.8686684185,5371063.284083533,POINT (708770.8686684185 5371063.284083533)
2948,2019-07-11T10:32:34.625999,5394446.2687715385,-0.34719480735604824,10,5,8.874565582579189,855.5332950331263,0.0,42,4,4,0.2039693374692709,204,1.229185041193075,48076354.625944264,269019,192,2019.5244912045282,284,705595.2108723437,5370520.6320875585,POINT (705595.2108723437 5370520.632087559)
2952,2019-07-11T10:32:34.627998,5394586.52445667,-0.02182721136911292,30,3,3.0,545.0756390969817,0.0,35,0,4,0.028452057192136115,204,0.15013344963377104,48076354.62816819,269026,192,2019.5244912045914,284,708768.3362882131,5371083.160697954,POINT (708768.3362882131 5371083.160697954)
2953,2019-07-11T10:32:34.629002,5394466.305298574,-0.33086941718927454,10,5,8.459306466741321,848.5995546240126,0.0,42,4,4,0.19135319988548283,204,1.1357055178224462,48076354.62876568,269020,192,2019.5244912046232,284,705592.6480907716,5370540.77312748,POINT (705592.6480907716 5370540.77312748)
2956,2019-07-11T10:32:34.631001,5394606.560982331,-0.021572356374335522,30,3,3.0,544.6678832576098,0.0,62,0,4,0.02128747627261957,204,0.16708327062327175,48076354.63097864,269027,192,2019.5244912046867,284,708765.780786183,5371103.034460476,POINT (708765.780786183 5371103.034460476)
2957,2019-07-11T10:32:34.632000,5394486.3418254135,-0.403919766838035,10,5,10.31809476004722,841.4614990414831,0.0,26,0,4,0.08070113992954005,204,0.41110475986799583,48076354.63161061,269021,192,2019.5244912047185,284,705590.0643977572,5370561.064110339,POINT (705590.0643977572 5370561.064110339)
